year,lat,lon,flag,total_effort,total_catch
1995,-1.5,156.5,TW,12.97,219.409
1995,3.5,137.5,TW,12.21,223.864
1995,3.5,138.5,TW,26.18,265.074
1995,3.5,139.5,TW,24.94,462.20500000000004
1995,3.5,140.5,TW,11.51,169.29
1995,3.5,141.5,TW,20.88,263.959
1995,-2.5,153.5,TW,18.5,501.189
1995,-2.5,154.5,TW,41.6,365.312
1995,-4.5,155.5,TW,5.57,167.06300000000002
1995,-4.5,156.5,TW,13,441.046
1995,-5.5,156.5,TW,14.62,423.22499999999997
1995,0.5,153.5,US,34.56,373.42
1995,0.5,154.5,US,57.57,363.004
1995,0.5,155.5,US,125.56,2366.431
1995,0.5,156.5,US,240.01,5986.256
1995,0.5,157.5,US,19.35,173.66400000000002
1995,0.5,158.5,US,7.58,18.768
1995,1.5,155.5,US,8.12,46.818999999999996
1995,1.5,156.5,US,32.71,520.168
1995,1.5,157.5,US,26.04,517.384
1995,1.5,158.5,US,29.23,497.996
1995,1.5,-174.5,US,8.91,280.606
1995,-0.5,152.5,US,3.06,37.435
1995,-0.5,153.5,US,47,575.959
1995,-0.5,154.5,US,123.16,3163.2890000000007
1995,-0.5,155.5,US,109.7,2847.6159999999995
1995,-0.5,156.5,US,23.04,305.975
1995,-0.5,157.5,US,1.87,9.28
1995,2.5,156.5,US,5.42,80.438
1995,2.5,163.5,US,23.08,361.252
1995,2.5,164.5,US,21.14,408.894
1995,2.5,165.5,US,29.53,504.286
1995,-1.5,154.5,US,7.93,37.434999999999995
1995,-1.5,155.5,US,19.88,88.792
1995,3.5,163.5,US,58.92,988.153
1995,3.5,164.5,US,55.27,856.2570000000001
1995,3.5,165.5,US,25.35,643.609
1995,3.5,166.5,US,6.15,196.45499999999998
1995,3.5,167.5,US,17.3,903.6930000000001
1995,3.5,168.5,US,3.96,184.183
1995,-2.5,153.5,US,22.7,410.854
1995,4.5,163.5,US,8.5,59.815000000000005
1995,4.5,164.5,US,90.63,2092.323
1995,4.5,165.5,US,72.94,2523.904
1995,4.5,166.5,US,36.7,1319.293
1995,4.5,167.5,US,36.92,1595.8749999999998
1995,-3.5,154.5,US,8.16,110.448
1995,5.5,164.5,US,18.2,487.27
1995,5.5,165.5,US,35.11,760.554
1995,5.5,166.5,US,31.11,1735.197
1995,5.5,167.5,US,25.41,568.6370000000001
1995,-4.5,150.5,US,7.97,267.51
1995,-4.5,155.5,US,4.68,93.53599999999999
1995,-4.5,173.5,US,6.57,90.75099999999999
1995,6.5,166.5,US,7.06,246.987
1995,6.5,167.5,US,9.18,260.084
1996,-34.5,151.5,AU,17.69,406.864
1996,-35.5,150.5,AU,16.7,269.437
1996,-35.5,151.5,AU,14.82,216.147
1996,0.5,152.5,JP,5.35,215.00099999999998
1996,0.5,153.5,JP,17.23,376
1996,0.5,154.5,JP,21.55,359
1996,0.5,155.5,JP,32.77,820.998
1996,0.5,156.5,JP,47.02,723.0000000000001
1996,0.5,157.5,JP,29,1106
1996,0.5,158.5,JP,10.38,368
1996,1.5,153.5,JP,5.48,232.001
1996,1.5,154.5,JP,8.91,509
1996,1.5,155.5,JP,6.65,276.00100000000003
1996,1.5,156.5,JP,64.97,1209.0010000000002
1996,1.5,157.5,JP,14.39,352.001
1996,-0.5,153.5,JP,40.08,1929.999
1996,-0.5,154.5,JP,20.02,611.9989999999999
1996,-0.5,155.5,JP,15.32,365.00100000000003
1996,-0.5,156.5,JP,20.69,600.999
1996,-0.5,157.5,JP,19.09,306.00100000000003
1996,2.5,151.5,JP,13.92,196
1996,2.5,152.5,JP,10.98,539.999
1996,2.5,153.5,JP,34.91,799.999
1996,2.5,154.5,JP,36.94,703
1996,2.5,155.5,JP,14.43,102
1996,2.5,156.5,JP,37.68,973.001
1996,3.5,143.5,JP,13.29,396
1996,3.5,151.5,JP,4.18,151
1996,3.5,152.5,JP,15.3,487
1996,3.5,153.5,JP,42.97,738
1996,3.5,154.5,JP,36.58,754.001
1996,3.5,155.5,JP,22.72,609.001
1996,3.5,156.5,JP,20.05,623.001
1996,3.5,157.5,JP,18.86,666.0010000000001
1996,3.5,158.5,JP,8.01,165.00000000000003
1996,3.5,159.5,JP,5.27,174
1996,4.5,142.5,JP,9.68,698.0020000000001
1996,4.5,143.5,JP,18.13,601.0000000000001
1996,4.5,144.5,JP,3.62,55
1996,4.5,145.5,JP,10.71,229
1996,4.5,147.5,JP,8.25,462.99699999999996
1996,4.5,148.5,JP,8.03,484
1996,4.5,149.5,JP,8.03,661.9999999999999
1996,4.5,153.5,JP,20.38,681.001
1996,4.5,154.5,JP,33.68,1048.999
1996,4.5,155.5,JP,10.85,262.999
1996,4.5,156.5,JP,28.34,585
1996,4.5,158.5,JP,23.98,692.001
1996,4.5,159.5,JP,6.72,226
1996,5.5,147.5,JP,5.79,162.999
1996,5.5,149.5,JP,10.79,76
1996,5.5,150.5,JP,10.38,175
1996,5.5,151.5,JP,8.02,297
1996,5.5,152.5,JP,15.36,675
1996,5.5,154.5,JP,21.72,651.001
1996,5.5,155.5,JP,11.11,255
1996,5.5,156.5,JP,8.79,201.00099999999998
1996,6.5,147.5,JP,7.24,389
1996,6.5,148.5,JP,15.93,493
1996,6.5,152.5,JP,3.54,127
1996,6.5,154.5,JP,6.58,159.998
1996,6.5,155.5,JP,4.16,84.99999999999999
1996,6.5,156.5,JP,3.32,67.999
1996,0.5,141.5,KR,8.99,364.617
1996,0.5,142.5,KR,19.11,459.734
1996,0.5,143.5,KR,42.98,1146.694
1996,0.5,144.5,KR,22.49,618.264
1996,0.5,145.5,KR,15.4,391.037
1996,0.5,146.5,KR,7.49,31.706
1996,0.5,149.5,KR,22.89,396.323
1996,1.5,142.5,KR,3.38,15.854000000000001
1996,1.5,143.5,KR,20.24,570.7040000000001
1996,1.5,144.5,KR,24.74,417.461
1996,1.5,145.5,KR,21.04,517.8620000000001
1996,1.5,146.5,KR,18.72,416.404
1996,1.5,147.5,KR,14.15,369.901
1996,1.5,148.5,KR,7.91,369.90000000000003
1996,-0.5,141.5,KR,14.54,264.214
1996,-0.5,142.5,KR,40.95,1416.1929999999998
1996,-0.5,145.5,KR,4.36,42.274
1996,-0.5,146.5,KR,21.82,771.508
1996,-0.5,147.5,KR,7.64,84.54899999999999
1996,2.5,144.5,KR,7.87,89.834
1996,2.5,145.5,KR,12.49,216.65599999999998
1996,2.5,147.5,KR,23.72,740.859
1996,-1.5,141.5,KR,7.93,581.273
1996,-1.5,142.5,KR,14.53,179.666
1996,-1.5,146.5,KR,8.73,248.361
1996,-1.5,147.5,KR,16.37,428.02900000000005
1996,-1.5,154.5,KR,21.54,327.626
1996,-1.5,158.5,KR,13.13,264.215
1996,-1.5,162.5,KR,5.99,26.423
1996,-2.5,154.5,KR,19.48,218.77100000000002
1996,-2.5,155.5,KR,12.66,206.087
1996,-2.5,158.5,KR,9.57,258.931
1996,-3.5,157.5,KR,16.96,274.784
1996,-3.5,158.5,KR,11.49,73.97999999999999
1996,-3.5,160.5,KR,9.58,84.54799999999999
1996,-3.5,161.5,KR,14.37,317.058
1996,-3.5,163.5,KR,16.76,581.2729999999999
1996,-4.5,157.5,KR,18.9,391.041
1996,-4.5,158.5,KR,22.75,364.618
1996,-4.5,160.5,KR,7.94,162.757
1996,-4.5,162.5,KR,7.94,79.26400000000001
1996,-4.5,163.5,KR,11.57,258.93100000000004
1996,-5.5,156.5,KR,8.16,301.206
1996,-5.5,157.5,KR,18.98,533.715
1996,-5.5,158.5,KR,59.15,1648.702
1996,-5.5,159.5,KR,4.61,121.53999999999999
1996,-5.5,160.5,KR,31.37,1220.6760000000002
1996,-5.5,161.5,KR,17.03,771.508
1996,-5.5,162.5,KR,29.71,792.6449999999999
1996,-5.5,163.5,KR,6.67,253.64600000000002
1996,-6.5,157.5,KR,49.3,1204.82
1996,-6.5,158.5,KR,200.39,5791.592999999999
1996,-6.5,159.5,KR,93.58,2351.514
1996,-6.5,160.5,KR,151.73,4708.312
1996,-6.5,161.5,KR,50.62,1791.3790000000001
1996,-6.5,162.5,KR,35.46,1305.222
1996,-6.5,163.5,KR,7.9,311.774
1996,-7.5,158.5,KR,8.29,396.32399999999996
1996,-7.5,159.5,KR,31.83,1041.005
1996,-7.5,160.5,KR,40.54,1634.961
1996,-7.5,161.5,KR,59.52,1194.252
1996,-7.5,162.5,KR,13.52,459.73199999999997
1996,-7.5,163.5,KR,5.53,158.529
1996,-7.5,170.5,KR,13.21,465.018
1996,-8.5,161.5,KR,24.19,491.44
1996,-12.5,161.5,KR,10.31,243.07699999999997
1996,-34.5,175.5,NZ,3.3,60.631
1996,-35.5,175.5,NZ,8.8,158.454
1996,-35.5,176.5,NZ,30.81,1097.079
1996,-36.5,176.5,NZ,12.1,136.556
1996,-37.5,177.5,NZ,7.7,43.465
1996,-37.5,178.5,NZ,6.6,78.457
1996,-38.5,178.5,NZ,4.4,88.03
1996,-38.5,179.5,NZ,15.4,564.495
1996,-39.5,178.5,NZ,16.51,512.777
1996,0.5,143.5,PG,9.32,230.00199999999998
1996,0.5,145.5,PG,9,70
1996,-0.5,143.5,PG,11.16,604.9990000000001
1996,-0.5,145.5,PG,14.17,600.0000000000001
1996,-0.5,147.5,PG,4.36,179.999
1996,-1.5,148.5,PG,19.94,977.9960000000001
1996,0.5,141.5,PH,59.5,978.869
1996,-0.5,141.5,PH,81.74,1385.473
1996,-1.5,141.5,PH,53.65,1104.642
1996,-5.5,151.5,PH,9.1,261.59000000000003
1996,-6.5,150.5,PH,51.46,1276.428
1996,-6.5,151.5,PH,60.51,1015.12
1996,-6.5,152.5,PH,36.41,576.443
1996,-7.5,150.5,PH,15.16,158.124
1996,-7.5,151.5,PH,21.22,412.74
1996,-6.5,158.5,SB,9.66,246.99999999999997
1996,-6.5,159.5,SB,3.77,234.999
1996,-7.5,158.5,SB,13.83,219.00099999999998
1996,-7.5,159.5,SB,20.05,405.99999999999994
1996,0.5,141.5,TW,46.11,1507.54
1996,0.5,142.5,TW,73.49,2136.104
1996,0.5,143.5,TW,106.79,3690.659
1996,0.5,144.5,TW,61.58,2657.356
1996,0.5,145.5,TW,52.46,1243.848
1996,0.5,146.5,TW,37.19,1088.497
1996,0.5,147.5,TW,16.73,178.85999999999999
1996,0.5,148.5,TW,26.87,786.986
1996,0.5,149.5,TW,9.69,173.75
1996,0.5,150.5,TW,10.51,143.08900000000003
1996,1.5,141.5,TW,8.94,281.065
1996,1.5,142.5,TW,44.01,1396.1360000000002
1996,1.5,143.5,TW,14.8,344.43399999999997
1996,1.5,144.5,TW,13.75,459.926
1996,1.5,145.5,TW,7.3,393.4920000000001
1996,1.5,146.5,TW,9.12,177.837
1996,1.5,147.5,TW,5.62,71.547
1996,1.5,149.5,TW,9.69,81.764
1996,-0.5,141.5,TW,12.2,332.17
1996,-0.5,142.5,TW,47.02,1895.9229999999998
1996,-0.5,143.5,TW,88.47,1769.19
1996,-0.5,144.5,TW,49.1,1152.8819999999998
1996,-0.5,145.5,TW,71.09,1964.399
1996,-0.5,146.5,TW,73.76,2378.3349999999996
1996,-0.5,147.5,TW,89.25,3117.29
1996,-0.5,148.5,TW,75.33,3015.0809999999997
1996,-0.5,149.5,TW,8.88,158.419
1996,2.5,139.5,TW,12.95,112.42900000000002
1996,2.5,143.5,TW,13.26,214.63400000000001
1996,2.5,147.5,TW,14.53,278
1996,-1.5,141.5,TW,26.15,1144.707
1996,-1.5,142.5,TW,10.32,490.59
1996,-1.5,143.5,TW,6.74,158.42100000000002
1996,-1.5,146.5,TW,29.67,1060.8990000000001
1996,-1.5,147.5,TW,99.05,3614.0060000000003
1996,-1.5,148.5,TW,51.45,1605.654
1996,-1.5,153.5,TW,15.23,221.787
1996,-1.5,154.5,TW,24.06,275.957
1996,-1.5,155.5,TW,40.24,1471.766
1996,-1.5,156.5,TW,34.07,960.738
1996,-1.5,157.5,TW,38.72,749.171
1996,-1.5,158.5,TW,7.75,255.51500000000001
1996,-1.5,161.5,TW,9.02,163.53
1996,-2.5,153.5,TW,10.87,125.71199999999999
1996,-2.5,154.5,TW,15.34,178.86100000000002
1996,-2.5,155.5,TW,24.72,841.157
1996,-2.5,156.5,TW,38.71,1372.6280000000002
1996,-2.5,157.5,TW,32.52,976.0629999999999
1996,-2.5,158.5,TW,6.19,255.514
1996,-2.5,159.5,TW,7.69,291.288
1996,-2.5,160.5,TW,9.02,51.104000000000006
1996,-2.5,161.5,TW,3.17,219.744
1996,-2.5,162.5,TW,4.97,122.64699999999999
1996,-3.5,156.5,TW,20.1,536.583
1996,-3.5,157.5,TW,23.11,577.466
1996,-3.5,158.5,TW,13.83,733.9689999999999
1996,-3.5,160.5,TW,9.66,301.50800000000004
1996,-3.5,161.5,TW,11.64,458.904
1996,-4.5,156.5,TW,46.37,1814.158
1996,-4.5,157.5,TW,24.63,1361.4160000000002
1996,-5.5,153.5,TW,13.13,367.942
1996,-5.5,156.5,TW,24.87,1268.376
1996,-5.5,157.5,TW,6.09,178.86100000000002
1996,-6.5,152.5,TW,15.13,229.963
1996,0.5,154.5,US,8.16,126.89999999999999
1996,0.5,155.5,US,16.8,99.79899999999999
1996,0.5,156.5,US,14.12,128.9
1996,0.5,157.5,US,5.88,382.901
1996,1.5,151.5,US,4.53,117.89999999999999
1996,1.5,152.5,US,17.22,549.7009999999999
1996,1.5,153.5,US,21.03,244.099
1996,-0.5,157.5,US,24.67,68.89999999999999
1996,-0.5,160.5,US,3.87,6.299999999999999
1996,-0.5,163.5,US,9.66,118.79999999999998
1996,2.5,153.5,US,9.97,255.899
1996,2.5,158.5,US,16.05,310.2
1996,-1.5,153.5,US,7.24,13.6
1996,-1.5,154.5,US,10.37,26.698
1996,-1.5,155.5,US,10.61,110.099
1996,-1.5,157.5,US,5.31,118.3
1996,-1.5,158.5,US,7.06,394.59900000000005
1996,-1.5,160.5,US,17.7,129.8
1996,-1.5,161.5,US,5.53,173.301
1996,-1.5,162.5,US,16.04,139.70000000000002
1996,-1.5,163.5,US,9.39,85.2
1996,3.5,153.5,US,30.06,793.802
1996,3.5,168.5,US,41.31,585.9990000000001
1996,3.5,169.5,US,8.47,47
1996,-2.5,148.5,US,22.23,650.1010000000001
1996,-2.5,153.5,US,8.65,241.401
1996,-2.5,154.5,US,45.59,1479
1996,-2.5,155.5,US,41.53,1230.1999999999998
1996,-2.5,156.5,US,36.42,1614.701
1996,-2.5,157.5,US,21.38,835.7
1996,-2.5,159.5,US,2.36,66.2
1996,-2.5,160.5,US,14.94,78.40000000000002
1996,-2.5,161.5,US,13.54,126.002
1996,-2.5,162.5,US,42.06,677.5
1996,-2.5,163.5,US,25.38,370.09999999999997
1996,-2.5,164.5,US,8.07,40.799
1996,-2.5,165.5,US,8.55,93.4
1996,-2.5,169.5,US,5.21,63.5
1996,-2.5,170.5,US,9.78,159
1996,-2.5,171.5,US,11.91,103.19900000000001
1996,-2.5,172.5,US,6.24,90.7
1996,4.5,146.5,US,11.52,181.401
1996,4.5,167.5,US,18.01,462.59999999999997
1996,4.5,168.5,US,9.53,140.501
1996,-3.5,155.5,US,35.63,1038.501
1996,-3.5,156.5,US,4.14,124.8
1996,-3.5,159.5,US,9.42,316.9
1996,-3.5,161.5,US,23.52,558.399
1996,-3.5,162.5,US,17.15,413.90099999999995
1996,-3.5,163.5,US,22.25,357.90099999999995
1996,-3.5,164.5,US,5.92,198.598
1996,-3.5,165.5,US,8.56,193.10000000000002
1996,-3.5,166.5,US,13.56,196.49999999999997
1996,-3.5,167.5,US,10.34,75.5
1996,-3.5,168.5,US,12.45,233.699
1996,-3.5,169.5,US,10.67,348.499
1996,-3.5,170.5,US,22.45,283.2
1996,-3.5,171.5,US,15.18,163.19899999999998
1996,-3.5,174.5,US,8.45,63.401
1996,-4.5,153.5,US,9.43,133.39999999999998
1996,-4.5,154.5,US,4.8,4.5
1996,-4.5,157.5,US,4.13,45.400000000000006
1996,-4.5,162.5,US,9.67,235.2
1996,-4.5,163.5,US,7.02,148.6
1996,-4.5,164.5,US,10.24,416.5
1996,-4.5,166.5,US,14.11,241.302
1996,-4.5,167.5,US,30.44,365.599
1996,-4.5,168.5,US,21.57,394.90200000000004
1996,-4.5,169.5,US,21.3,297.401
1996,-4.5,170.5,US,19.22,286.2
1996,-4.5,171.5,US,11.92,183.4
1996,-4.5,172.5,US,16.53,206.1
1996,-4.5,173.5,US,9.82,86.19800000000001
1996,-4.5,174.5,US,10.17,72.70100000000001
1996,-5.5,153.5,US,16.18,216.1
1996,-5.5,166.5,US,22.29,96.49900000000001
1996,-5.5,167.5,US,20.81,195
1996,-5.5,168.5,US,22.82,99.80000000000001
1996,-5.5,169.5,US,20.91,309.2
1996,-5.5,170.5,US,22.19,316.7
1996,-5.5,171.5,US,6.57,99.10000000000001
1996,-5.5,172.5,US,14.78,168.50099999999998
1996,-5.5,173.5,US,13.98,214.201
1996,-5.5,175.5,US,10.9,257.501
1996,-5.5,176.5,US,5.37,99.79899999999999
1996,-6.5,165.5,US,18.81,290.20000000000005
1996,-6.5,166.5,US,19.97,247
1996,-6.5,167.5,US,4.55,72.59899999999999
1996,-6.5,170.5,US,10.06,92.6
1996,-6.5,173.5,US,7.2,213.502
1996,-6.5,174.5,US,10.49,107.80000000000001
1996,-7.5,165.5,US,4.82,128.801
1996,-7.5,166.5,US,24.13,586.8
1996,-8.5,171.5,US,4.93,86.201
1996,-8.5,174.5,US,9.86,81.69999999999999
1996,-9.5,174.5,US,19.71,146
1996,-9.5,176.5,US,5.72,99.8
1996,1.5,132.5,JP,13.61,389.00000000000006
1996,1.5,152.5,JP,9.6,19.999000000000002
1996,2.5,132.5,JP,69.99,2191.998
1996,2.5,133.5,JP,23.49,1115
1996,2.5,152.5,JP,6.06,263
1996,2.5,153.5,JP,7.08,266
1996,3.5,132.5,JP,4.66,256
1996,3.5,133.5,JP,45.14,2078.9990000000003
1996,3.5,134.5,JP,8.07,407
1996,3.5,142.5,JP,23.41,617.002
1996,3.5,143.5,JP,39.07,744.001
1996,3.5,149.5,JP,5.93,134
1996,3.5,151.5,JP,15.4,368
1996,3.5,152.5,JP,23.42,720.001
1996,3.5,153.5,JP,4.98,89
1996,3.5,158.5,JP,19.25,535
1996,3.5,159.5,JP,7.51,100.999
1996,-2.5,168.5,JP,10.5,276
1996,-2.5,169.5,JP,20.05,616
1996,4.5,141.5,JP,6.45,154
1996,4.5,142.5,JP,18.67,652
1996,4.5,143.5,JP,42.65,1004
1996,4.5,144.5,JP,18.53,418.99999999999994
1996,4.5,145.5,JP,5.81,102
1996,4.5,146.5,JP,7.38,132
1996,4.5,147.5,JP,13.31,270.001
1996,4.5,148.5,JP,12.11,186
1996,4.5,149.5,JP,12.38,329
1996,4.5,150.5,JP,10.72,353
1996,4.5,151.5,JP,8.19,281
1996,4.5,152.5,JP,71.66,2697.0019999999995
1996,4.5,153.5,JP,39.38,1469
1996,4.5,154.5,JP,15.01,396
1996,4.5,155.5,JP,2.75,59.001
1996,4.5,159.5,JP,2.5,13.999
1996,-3.5,168.5,JP,3.82,63.99999999999999
1996,-3.5,177.5,JP,5.38,99
1996,-3.5,178.5,JP,3.85,29.999999999999996
1996,5.5,140.5,JP,3.52,69.99999999999999
1996,5.5,141.5,JP,10.37,289
1996,5.5,142.5,JP,38.7,971.9979999999999
1996,5.5,143.5,JP,25.79,434.998
1996,5.5,144.5,JP,14.64,365.001
1996,5.5,145.5,JP,13.5,121.00099999999999
1996,5.5,146.5,JP,11.36,165
1996,5.5,147.5,JP,10.27,226
1996,5.5,148.5,JP,11.1,421
1996,5.5,149.5,JP,20.43,618
1996,5.5,150.5,JP,29.07,759.9999999999999
1996,5.5,151.5,JP,21,777.001
1996,5.5,152.5,JP,17.18,518.9989999999999
1996,5.5,154.5,JP,11.07,148.002
1996,5.5,155.5,JP,10.75,163.00099999999998
1996,6.5,142.5,JP,3.53,54
1996,6.5,143.5,JP,34.89,871
1996,6.5,144.5,JP,13.69,233.001
1996,6.5,145.5,JP,19.24,199.001
1996,6.5,146.5,JP,4.38,49.001
1996,6.5,147.5,JP,12.4,118
1996,6.5,148.5,JP,22.71,1065
1996,6.5,149.5,JP,18.05,556.001
1996,6.5,150.5,JP,5.96,50.998999999999995
1996,6.5,152.5,JP,12.79,365.001
1996,6.5,154.5,JP,2.24,28
1996,7.5,139.5,JP,10.72,239.00000000000003
1996,7.5,140.5,JP,41.25,1139
1996,7.5,141.5,JP,4.77,95.002
1996,7.5,143.5,JP,6.75,189.999
1996,7.5,144.5,JP,19.74,211.998
1996,7.5,145.5,JP,6.43,162.999
1996,7.5,148.5,JP,4.04,106
1996,8.5,139.5,JP,5.84,42.999
1996,8.5,144.5,JP,7.03,107
1996,9.5,140.5,JP,8.64,193
1996,9.5,141.5,JP,11.11,221.00000000000003
1996,10.5,140.5,JP,9.34,180
1996,10.5,141.5,JP,4.53,45.00000000000001
1996,11.5,138.5,JP,2.9,22.001
1996,0.5,141.5,KR,52.24,2584.024
1996,0.5,142.5,KR,66.09,1796.664
1996,0.5,143.5,KR,51.94,1828.371
1996,0.5,144.5,KR,22.5,343.47900000000004
1996,0.5,145.5,KR,27.88,359.33299999999997
1996,0.5,146.5,KR,12.24,184.95
1996,0.5,151.5,KR,11.29,253.646
1996,1.5,141.5,KR,9.61,729.234
1996,1.5,142.5,KR,12.25,412.1770000000001
1996,1.5,143.5,KR,7.13,163.815
1996,1.5,144.5,KR,12.87,10.568999999999999
1996,1.5,145.5,KR,9.18,110.96999999999998
1996,-0.5,141.5,KR,34.24,1247.0929999999998
1996,-0.5,142.5,KR,207.17,5731.352
1996,-0.5,143.5,KR,73.66,1384.486
1996,-0.5,144.5,KR,28.44,982.879
1996,-0.5,145.5,KR,20.92,570.7049999999999
1996,-0.5,146.5,KR,72.59,2277.5310000000004
1996,-0.5,147.5,KR,52.61,964.9150000000001
1996,-0.5,148.5,KR,12.45,428.029
1996,2.5,138.5,KR,6.37,221.94
1996,2.5,142.5,KR,3.76,5.284000000000001
1996,2.5,143.5,KR,20.28,10.569
1996,2.5,144.5,KR,17.65,285.35200000000003
1996,-1.5,141.5,KR,25.07,1136.125
1996,-1.5,142.5,KR,27.73,1004.018
1996,-1.5,146.5,KR,6.91,406.89
1996,-1.5,147.5,KR,12.76,396.323
1996,-1.5,148.5,KR,13.83,243.07799999999997
1996,-1.5,153.5,KR,18.24,190.235
1996,-1.5,154.5,KR,42.42,713.382
1996,-1.5,155.5,KR,5.2,21.138
1996,3.5,137.5,KR,8.97,190.235
1996,3.5,142.5,KR,4.07,79.265
1996,3.5,143.5,KR,8.06,15.854000000000001
1996,3.5,144.5,KR,25.78,243.079
1996,-2.5,153.5,KR,2.83,52.842999999999996
1996,-2.5,154.5,KR,32.05,338.19599999999997
1996,-2.5,155.5,KR,19.89,121.539
1996,-2.5,169.5,KR,32.28,449.164
1996,-2.5,171.5,KR,9.72,84.55000000000001
1996,-2.5,173.5,KR,8.51,174.382
1996,-3.5,155.5,KR,19.89,110.97
1996,-3.5,170.5,KR,19.45,227.22500000000002
1996,-3.5,173.5,KR,6.08,26.421999999999997
1996,-3.5,174.5,KR,6.08,100.401
1996,-3.5,177.5,KR,10.96,322.341
1996,-3.5,178.5,KR,37.86,2605.161
1996,-3.5,179.5,KR,25.9,750.371
1996,-3.5,-178.5,KR,1.25,21.138
1996,-3.5,-179.5,KR,12.02,591.842
1996,-4.5,169.5,KR,5.69,163.81400000000002
1996,-4.5,-179.5,KR,12.02,496.724
1996,-6.5,148.5,KR,6.53,137.39399999999998
1996,-6.5,149.5,KR,8.92,248.363
1996,-7.5,148.5,KR,34.29,1411.965
1996,-7.5,149.5,KR,53.76,1421.4759999999999
1996,-7.5,150.5,KR,13.28,391.038
1996,-39.5,178.5,NZ,5.5,57.22
1996,-0.5,141.5,PH,124.73,1302.0890000000002
1996,-1.5,141.5,PH,85.45,665.402
1996,-1.5,142.5,PH,23.54,210.275
1996,-2.5,142.5,PH,56.69,599.312
1996,-3.5,149.5,PH,33.9,345.808
1996,-3.5,150.5,PH,40.91,295.611
1996,-4.5,149.5,PH,88.07,423.89599999999996
1996,-4.5,150.5,PH,87.96,686.0430000000001
1996,-5.5,149.5,PH,33.79,214.73600000000002
1996,-7.5,158.5,SB,18.64,485.99999999999994
1996,-9.5,158.5,SB,15.19,501.998
1996,0.5,141.5,TW,115.34,2457.032
1996,0.5,142.5,TW,142.9,3239.9289999999996
1996,0.5,143.5,TW,54.12,1067.033
1996,0.5,144.5,TW,12.85,250.40599999999998
1996,0.5,145.5,TW,21.8,224.855
1996,0.5,146.5,TW,18.02,276.978
1996,0.5,147.5,TW,6,214.632
1996,0.5,148.5,TW,6,229.964
1996,0.5,149.5,TW,9.87,122.64800000000001
1996,1.5,138.5,TW,8.8,224.853
1996,1.5,139.5,TW,31.04,555.999
1996,1.5,140.5,TW,53.27,1044.5459999999998
1996,1.5,141.5,TW,88.37,1742.614
1996,1.5,142.5,TW,72.68,1264.285
1996,1.5,143.5,TW,62.98,827.8679999999999
1996,1.5,144.5,TW,42.82,771.656
1996,1.5,145.5,TW,5.61,76.655
1996,-0.5,141.5,TW,128.85,3316.58
1996,-0.5,142.5,TW,210.16,4828.211
1996,-0.5,143.5,TW,68.7,939.272
1996,-0.5,144.5,TW,10.79,332.17199999999997
1996,-0.5,145.5,TW,10.99,209.523
1996,-0.5,146.5,TW,29.46,389.40500000000003
1996,-0.5,147.5,TW,15.49,279.021
1996,-0.5,148.5,TW,17.87,286.177
1996,2.5,137.5,TW,17.42,429.267
1996,2.5,138.5,TW,50.84,1844.817
1996,2.5,139.5,TW,63.81,1539.2240000000002
1996,2.5,140.5,TW,125.54,1959.29
1996,2.5,141.5,TW,84.88,1370.582
1996,2.5,142.5,TW,53.16,636.74
1996,2.5,143.5,TW,73.46,1043.5240000000001
1996,2.5,144.5,TW,12.73,61.321999999999996
1996,-1.5,141.5,TW,93.1,2169.831
1996,-1.5,142.5,TW,72.33,1648.58
1996,3.5,137.5,TW,12.08,235.074
1996,3.5,138.5,TW,22.17,730.7750000000001
1996,3.5,139.5,TW,21,459.928
1996,3.5,140.5,TW,17.94,163.52899999999997
1996,3.5,141.5,TW,15.59,393.492
1996,3.5,142.5,TW,10.91,235.073
1996,3.5,143.5,TW,9.35,194.191
1996,-0.5,149.5,US,9.3,68
1996,-0.5,150.5,US,13.52,218.70000000000002
1996,-0.5,159.5,US,4.39,161.501
1996,-1.5,153.5,US,3.6,6.3999999999999995
1996,-1.5,154.5,US,10.2,252.20000000000002
1996,-1.5,160.5,US,10.99,328.30100000000004
1996,-1.5,168.5,US,5.1,259.26
1996,-1.5,173.5,US,4.17,261.5
1996,-2.5,154.5,US,4.71,163.4
1996,-2.5,155.5,US,13.06,93.002
1996,-2.5,160.5,US,5.58,281.199
1996,-2.5,161.5,US,12.45,543.1999999999999
1996,-2.5,166.5,US,6.54,154.60000000000002
1996,-2.5,168.5,US,7.99,138.601
1996,-2.5,169.5,US,13.24,556.299
1996,-2.5,170.5,US,5.79,392.799
1996,-2.5,171.5,US,4.27,98.6
1996,-2.5,172.5,US,12.43,723.001
1996,-2.5,173.5,US,28.63,793.3009999999999
1996,-2.5,174.5,US,4.74,145
1996,-2.5,177.5,US,16.93,306.50100000000003
1996,-2.5,178.5,US,15.99,298.001
1996,-2.5,-177.5,US,13.99,475.60099999999994
1996,-3.5,155.5,US,36.68,411.199
1996,-3.5,156.5,US,10.45,28
1996,-3.5,162.5,US,4.15,45.5
1996,-3.5,163.5,US,4.02,143.29999999999998
1996,-3.5,164.5,US,15.61,351.20000000000005
1996,-3.5,165.5,US,10.29,490.2010000000001
1996,-3.5,166.5,US,3.15,41.150000000000006
1996,-3.5,167.5,US,12.23,459.59999999999997
1996,-3.5,168.5,US,21.05,684.001
